Timestamp,Open,High,Low,Close,ADX_ADX,VOL_Volume,EMA_EMA,EMA_EMA,ATR_ATR
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
2025-02-12 01:54:00,21786.5,21789,21786.5,21788.25,50,83,21788.25,21788.25,2.5
