,timestamp,open,high,low,close,ema_short,ema_long,atr,adx
563,2025-01-21 01:32:00,21625.5,21625.5,21618.25,21623.75,21621.73,21616.59,5.1063,38.0
564,2025-01-21 01:34:00,21615.75,21616.25,21610.75,21614.5,21619.41,21616.37,5.3761,33.85
565,2025-01-21 01:36:00,21616.75,21620.0,21615.5,21616.25,21618.23,21616.33,5.1394,30.14
566,2025-01-21 01:38:00,21613.0,21613.75,21608.5,21608.5,21615.45,21615.34,5.2043,27.15
567,2025-01-21 01:40:00,21602.25,21606.0,21601.25,21604.25,21611.14,21613.27,5.5895,28.04
568,2025-01-21 01:42:00,21600.0,21602.75,21597.25,21601.5,21607.43,21611.11,5.6435,29.58
569,2025-01-21 01:44:00,21600.0,21604.25,21600.0,21601.5,21604.97,21609.27,5.5204,30.43
570,2025-01-21 01:46:00,21595.25,21599.5,21591.5,21599.0,21602.14,21607.14,6.0609,32.59
571,2025-01-21 01:48:00,21599.0,21599.0,21586.75,21593.0,21599.77,21605.16,6.4161,34.36
572,2025-01-21 01:50:00,21597.25,21600.5,21596.75,21598.25,21599.06,21603.88,6.4136,35.61
573,2025-01-21 01:52:00,21595.0,21598.0,21594.25,21598.0,21598.32,21602.67,6.2125,37.16
574,2025-01-21 01:54:00,21600.0,21601.5,21597.0,21597.0,21598.33,21601.94,6.0761,36.3
575,2025-01-21 01:56:00,21599.5,21600.25,21597.25,21598.25,21598.46,21601.38,5.7187,35.75
576,2025-01-21 01:58:00,21594.0,21598.0,21593.75,21595.5,21597.23,21600.28,5.8148,36.86
577,2025-01-21 02:00:00,21596.5,21601.5,21596.5,21601.5,21597.97,21600.08,5.5533,36.54
578,2025-01-21 02:02:00,21592.0,21592.75,21583.0,21588.0,21594.98,21598.29,6.2144,37.4
579,2025-01-21 02:04:00,21591.75,21597.0,21591.5,21596.25,21594.6,21597.5,6.1848,37.58
580,2025-01-21 02:06:00,21605.0,21610.0,21601.75,21604.5,21598.16,21598.72,6.7512,32.66
581,2025-01-21 02:08:00,21601.0,21601.5,21593.0,21599.25,21598.91,21598.99,6.9755,29.75
582,2025-01-21 02:10:00,21597.75,21600.0,21595.25,21595.5,21598.0,21598.55,6.8182,27.98
583,2025-01-21 02:12:00,21595.75,21605.75,21595.75,21604.75,21598.91,21598.84,6.9108,25.52
584,2025-01-21 02:14:00,21608.0,21610.75,21603.75,21605.75,21601.73,21600.23,6.8236,23.16
585,2025-01-21 02:16:00,21605.0,21607.5,21601.0,21603.75,21602.94,21601.09,6.6961,20.88
586,2025-01-21 02:18:00,21602.0,21602.25,21599.25,21599.25,21601.97,21600.95,6.3362,18.2
587,2025-01-21 02:20:00,21598.75,21601.25,21596.75,21599.75,21600.89,21600.6,6.1828,17.29
588,2025-01-21 02:22:00,21598.5,21600.0,21595.5,21596.5,21599.79,21600.14,5.9675,16.35
589,2025-01-21 02:24:00,21593.0,21597.25,21592.0,21595.25,21597.84,21599.12,5.8521,16.99
590,2025-01-21 02:26:00,21597.25,21605.75,21596.75,21604.75,21599.13,21599.48,5.9541,15.97
591,2025-01-21 02:28:00,21608.5,21615.5,21608.5,21615.5,21603.86,21601.66,5.9834,16.61
592,2025-01-21 02:30:00,21616.0,21619.0,21613.25,21616.25,21608.32,21604.19,5.8352,18.68
593,2025-01-21 02:32:00,21613.5,21616.5,21609.75,21615.0,21610.45,21605.92,5.9114,19.54
594,2025-01-21 02:34:00,21631.25,21632.75,21625.75,21630.75,21617.79,21610.25,6.6915,23.09
595,2025-01-21 02:36:00,21630.25,21633.25,21624.75,21625.75,21621.38,21613.31,6.6753,25.54
596,2025-01-21 02:38:00,21633.5,21635.5,21623.25,21629.5,21624.94,21616.45,7.3272,27.06
597,2025-01-21 02:40:00,21628.0,21628.5,21623.75,21626.0,21625.68,21618.3,6.939,27.32
598,2025-01-21 02:42:00,21622.0,21626.25,21618.75,21626.0,21625.24,21619.34,6.9334,24.85
599,2025-01-21 02:44:00,21639.75,21641.5,21636.5,21639.0,21630.35,21622.84,7.4795,26.55
600,2025-01-21 02:46:00,21642.25,21644.25,21636.75,21637.25,21633.68,21625.77,7.416,28.46
601,2025-01-21 02:48:00,21633.5,21633.75,21629.5,21631.75,21633.1,21626.87,7.411,26.33
602,2025-01-21 02:50:00,21633.75,21634.5,21628.5,21631.0,21632.91,21627.88,7.2996,25.05
603,2025-01-21 02:52:00,21630.25,21635.0,21625.75,21634.25,21632.75,21628.65,7.2532,23.1
604,2025-01-21 02:54:00,21633.25,21635.75,21631.75,21634.25,21633.21,21629.58,6.7387,20.78
605,2025-01-21 02:56:00,21633.75,21636.5,21631.25,21632.0,21633.09,21630.17,6.4341,18.56
606,2025-01-21 02:58:00,21627.5,21628.25,21624.75,21627.75,21631.13,21629.73,6.3948,18.57
607,2025-01-21 03:00:00,21630.75,21639.5,21630.75,21635.75,21632.03,21630.38,6.5534,17.38
608,2025-01-21 03:02:00,21623.0,21624.25,21611.75,21614.0,21626.86,21628.22,7.8866,17.31
609,2025-01-21 03:04:00,21611.0,21615.75,21606.75,21611.0,21621.03,21625.17,8.0731,19.2
610,2025-01-21 03:06:00,21614.25,21620.25,21613.0,21618.75,21619.41,21623.64,8.0592,19.74
611,2025-01-21 03:08:00,21619.25,21623.5,21614.5,21623.5,21620.08,21623.2,8.2883,18.12
612,2025-01-21 03:10:00,21628.0,21634.25,21622.0,21623.5,21621.83,21623.52,8.4858,16.52
613,2025-01-21 03:12:00,21628.75,21632.75,21627.25,21632.25,21624.86,21624.67,8.1906,16.18
614,2025-01-21 03:14:00,21626.5,21635.75,21624.75,21627.5,21625.45,21624.97,8.5942,14.73
615,2025-01-21 03:16:00,21622.5,21625.75,21617.0,21624.0,21624.69,21624.68,8.4996,13.43
616,2025-01-21 03:18:00,21628.5,21634.25,21625.0,21626.25,21625.49,21625.08,8.4371,12.5
617,2025-01-21 03:20:00,21630.5,21637.0,21627.25,21634.75,21628.02,21626.34,8.4356,12.49
618,2025-01-21 03:22:00,21635.25,21636.75,21630.75,21631.25,21629.71,21627.46,8.1664,13.41
619,2025-01-21 03:24:00,21636.0,21637.25,21632.0,21633.75,21631.48,21628.72,8.1129,13.26
620,2025-01-21 03:26:00,21632.0,21640.0,21629.5,21637.75,21632.66,21629.73,8.2759,12.31
621,2025-01-21 03:28:00,21640.5,21641.5,21635.5,21638.25,21635.19,21631.48,7.8795,12.28
622,2025-01-21 03:30:00,21636.25,21638.75,21631.25,21634.0,21635.08,21632.08,7.6448,11.24
623,2025-01-21 03:32:00,21637.0,21641.0,21635.75,21639.0,21636.21,21633.14,7.3315,10.04
624,2025-01-21 03:34:00,21638.0,21645.75,21637.25,21645.5,21638.6,21634.79,7.2437,10.1
625,2025-01-21 03:36:00,21655.0,21664.25,21652.25,21653.0,21644.1,21638.11,8.1145,14.37
626,2025-01-21 03:38:00,21651.25,21656.5,21644.0,21656.0,21647.62,21640.82,8.2709,16.25
627,2025-01-21 03:40:00,21654.5,21661.0,21653.0,21659.5,21651.18,21643.69,8.1009,17.65
628,2025-01-21 03:42:00,21662.0,21662.5,21656.75,21657.5,21654.1,21646.42,7.86,19.18
629,2025-01-21 03:44:00,21667.0,21672.5,21659.0,21659.25,21657.19,21649.29,8.438,21.92
630,2025-01-21 03:46:00,21656.5,21663.75,21655.5,21660.25,21657.73,21650.9,8.4452,22.76
631,2025-01-21 03:48:00,21662.5,21663.0,21659.5,21661.0,21658.99,21652.69,7.7806,23.63
632,2025-01-21 03:50:00,21662.5,21663.25,21654.5,21660.25,21659.84,21654.21,7.5825,23.24
633,2025-01-21 03:52:00,21650.75,21655.5,21649.25,21655.0,21657.34,21653.96,7.8301,20.22
634,2025-01-21 03:54:00,21657.25,21660.5,21657.25,21659.75,21657.77,21654.73,7.3994,18.58
635,2025-01-21 03:56:00,21656.75,21660.0,21650.5,21653.25,21656.74,21654.79,7.4898,17.03
636,2025-01-21 03:58:00,21650.0,21652.0,21647.0,21649.75,21654.3,21653.95,7.0805,15.43
637,2025-01-21 04:00:00,21648.0,21652.0,21643.75,21650.75,21652.58,21653.17,6.9431,15.06
638,2025-01-21 04:02:00,21652.0,21654.0,21645.0,21649.5,21651.83,21652.72,7.2099,13.86
639,2025-01-21 04:04:00,21647.25,21653.0,21646.75,21651.5,21651.07,21652.18,7.1606,13.26
640,2025-01-21 04:06:00,21657.5,21663.5,21657.0,21662.5,21654.43,21653.58,7.1027,13.07
641,2025-01-21 04:08:00,21660.0,21665.75,21656.0,21664.75,21657.5,21655.19,7.3016,13.8
642,2025-01-21 04:10:00,21665.0,21665.0,21658.5,21659.25,21659.05,21656.37,6.9756,13.44
643,2025-01-21 04:12:00,21670.25,21679.0,21670.25,21676.0,21664.31,21659.34,7.4853,14.88
644,2025-01-21 04:14:00,21681.0,21681.5,21674.25,21674.5,21669.1,21662.55,7.5856,17.48
645,2025-01-21 04:16:00,21683.75,21685.0,21680.75,21682.0,21674.06,21666.09,7.6235,20.45
646,2025-01-21 04:18:00,21667.0,21667.25,21658.75,21663.5,21670.74,21665.89,8.2915,18.56
647,2025-01-21 04:20:00,21666.5,21667.0,21663.5,21664.75,21668.82,21665.81,7.9796,17.29
648,2025-01-21 04:22:00,21667.0,21669.75,21666.25,21669.5,21668.59,21666.21,7.7439,15.15
649,2025-01-21 04:24:00,21678.0,21680.0,21674.25,21678.0,21671.94,21668.23,7.6848,15.35
650,2025-01-21 04:26:00,21674.5,21674.75,21662.0,21662.5,21670.46,21668.23,7.9017,14.88
651,2025-01-21 04:28:00,21667.5,21668.0,21664.25,21667.5,21669.23,21668.02,7.4624,13.93
652,2025-01-21 04:30:00,21669.75,21677.0,21669.75,21675.0,21670.47,21668.8,7.3337,12.94
653,2025-01-21 04:32:00,21682.0,21682.75,21679.25,21680.75,21674.33,21670.95,7.1869,14.09
654,2025-01-21 04:34:00,21690.25,21693.75,21689.75,21690.75,21680.12,21674.33,7.1293,16.96
655,2025-01-21 04:36:00,21689.5,21692.0,21688.0,21689.0,21683.44,21676.94,6.8143,18.7
656,2025-01-21 04:38:00,21694.75,21695.0,21689.0,21691.5,21686.94,21679.77,6.9687,21.18
657,2025-01-21 04:40:00,21688.5,21690.25,21688.0,21688.75,21687.43,21681.25,6.7511,21.0
658,2025-01-21 04:42:00,21686.25,21688.0,21681.0,21685.25,21686.85,21682.05,6.5532,19.2
659,2025-01-21 04:44:00,21685.25,21687.5,21683.5,21684.75,21686.01,21682.47,6.2678,16.83
660,2025-01-21 04:46:00,21683.25,21688.0,21682.5,21687.0,21685.85,21682.99,6.1786,15.16
661,2025-01-21 04:48:00,21684.75,21684.75,21678.0,21684.75,21685.45,21683.3,6.2573,14.11
662,2025-01-21 04:50:00,21686.5,21690.5,21685.5,21688.0,21686.21,21684.03,6.2334,12.44
663,2025-01-21 04:52:00,21690.5,21691.5,21685.5,21687.25,21687.06,21684.84,6.1846,11.69
664,2025-01-21 04:54:00,21690.75,21691.25,21686.5,21686.5,21687.46,21685.44,5.9539,10.46
665,2025-01-21 04:56:00,21687.0,21691.5,21686.0,21687.75,21687.37,21685.73,5.8913,9.53
666,2025-01-21 04:58:00,21689.25,21692.75,21687.25,21691.25,21688.4,21686.51,5.7379,8.91
667,2025-01-21 05:00:00,21695.5,21708.25,21693.75,21708.0,21693.42,21689.18,6.4641,11.73
668,2025-01-21 05:02:00,21711.5,21715.25,21710.0,21713.75,21700.22,21693.18,6.4792,16.76
669,2025-01-21 05:04:00,21719.75,21722.0,21717.75,21718.5,21706.92,21697.63,6.6033,22.34
670,2025-01-21 05:06:00,21719.25,21723.0,21716.5,21722.25,21711.8,21701.58,6.6388,25.84
671,2025-01-21 05:08:00,21724.5,21730.5,21723.75,21727.75,21717.14,21705.91,6.6044,29.76
672,2025-01-21 05:10:00,21722.75,21724.75,21717.25,21720.0,21718.61,21708.58,6.678,31.37
673,2025-01-21 05:12:00,21714.75,21715.0,21708.25,21709.5,21716.17,21709.18,6.7377,29.2
674,2025-01-21 05:14:00,21706.5,21708.25,21703.25,21707.5,21712.89,21708.8,6.4983,25.48
675,2025-01-21 05:16:00,21702.25,21705.0,21698.75,21704.0,21709.45,21707.85,6.4973,22.57
676,2025-01-21 05:18:00,21707.0,21710.25,21705.0,21709.75,21709.12,21707.95,6.2591,19.86
677,2025-01-21 05:20:00,21707.0,21708.0,21703.75,21706.0,21708.24,21707.73,6.0321,17.54
678,2025-01-21 05:22:00,21704.25,21705.75,21703.0,21704.5,21706.89,21707.17,5.7955,15.44
679,2025-01-21 05:24:00,21704.75,21708.0,21704.0,21707.25,21706.46,21706.9,5.5329,13.79
680,2025-01-21 05:26:00,21705.5,21708.75,21703.0,21707.5,21706.43,21706.8,5.5628,12.94
681,2025-01-21 05:28:00,21712.5,21716.75,21710.5,21714.0,21708.96,21707.94,5.6575,14.49
682,2025-01-21 05:30:00,21716.25,21721.25,21714.5,21719.5,21712.23,21709.68,5.6421,17.03
683,2025-01-21 05:32:00,21713.5,21714.5,21710.25,21712.25,21712.36,21710.19,5.6493,18.14
684,2025-01-21 05:34:00,21712.0,21716.25,21711.0,21714.0,21712.63,21710.68,5.5114,18.82
685,2025-01-21 05:36:00,21715.75,21717.0,21710.5,21712.75,21713.19,21711.31,5.515,19.36
686,2025-01-21 05:38:00,21710.75,21717.75,21709.25,21717.0,21713.56,21711.78,5.7769,18.94
687,2025-01-21 05:40:00,21714.75,21715.5,21708.0,21712.75,21713.55,21712.09,5.8485,18.04
688,2025-01-21 05:42:00,21709.25,21712.0,21705.5,21712.0,21712.71,21711.93,5.9051,16.14
689,2025-01-21 05:44:00,21709.5,21712.0,21709.0,21710.5,21711.84,21711.64,5.5215,14.67
690,2025-01-21 05:46:00,21710.5,21711.75,21706.25,21708.25,21710.91,21711.24,5.3361,14.26
691,2025-01-21 05:48:00,21709.75,21711.0,21706.75,21710.5,21710.68,21711.07,5.3357,15.32
692,2025-01-21 05:50:00,21707.75,21708.0,21704.5,21705.0,21709.15,21710.29,5.2333,16.92
693,2025-01-21 05:52:00,21702.25,21704.5,21701.75,21704.25,21707.03,21709.05,5.3224,21.0
694,2025-01-21 05:54:00,21703.5,21703.5,21696.75,21696.75,21704.41,21707.47,5.4693,23.19
695,2025-01-21 05:56:00,21699.75,21701.5,21691.0,21692.0,21701.22,21705.45,6.1126,26.8
696,2025-01-21 05:58:00,21692.5,21696.0,21690.25,21690.25,21697.63,21703.0,6.0958,29.94
697,2025-01-21 06:00:00,21688.5,21689.0,21683.0,21688.75,21694.47,21700.55,5.9665,33.69
698,2025-01-21 06:02:00,21691.0,21696.5,21691.0,21694.5,21693.96,21699.23,6.0183,33.97
699,2025-01-21 06:04:00,21695.75,21695.75,21691.25,21692.0,21693.78,21698.24,5.8921,32.5
700,2025-01-21 06:06:00,21696.25,21704.5,21696.25,21703.5,21696.12,21698.56,6.0013,29.69
701,2025-01-21 06:08:00,21699.75,21703.25,21699.0,21702.0,21697.99,21699.03,5.8098,26.25
702,2025-01-21 06:10:00,21704.5,21709.5,21704.25,21706.75,21700.75,21700.16,5.6,24.88
703,2025-01-21 06:12:00,21702.75,21707.0,21700.75,21705.25,21701.97,21700.84,5.673,22.86
704,2025-01-21 06:14:00,21705.0,21708.0,21704.75,21705.0,21702.98,21701.52,5.4234,21.33
705,2025-01-21 06:16:00,21709.75,21710.75,21698.25,21699.0,21703.15,21701.91,6.0169,19.75
706,2025-01-21 06:18:00,21694.0,21696.0,21686.0,21688.0,21698.57,21699.95,6.3666,20.07
707,2025-01-21 06:20:00,21687.0,21688.0,21684.5,21686.0,21694.17,21697.59,6.0546,21.83
708,2025-01-21 06:22:00,21682.5,21684.75,21680.5,21681.5,21689.77,21694.88,6.2703,25.23
709,2025-01-21 06:24:00,21679.0,21684.0,21677.0,21684.0,21686.89,21692.58,6.5366,28.97
710,2025-01-21 06:26:00,21688.0,21689.5,21678.25,21678.75,21685.32,21690.88,6.9206,29.69
711,2025-01-21 06:28:00,21674.25,21679.25,21673.5,21677.5,21682.06,21688.33,6.9252,31.6
712,2025-01-21 06:30:00,21681.5,21683.25,21678.75,21680.5,21681.7,21687.08,6.7072,31.69
713,2025-01-21 06:32:00,21675.5,21677.25,21673.75,21674.5,21679.27,21684.98,6.8955,31.66
714,2025-01-21 06:34:00,21665.25,21675.75,21664.0,21674.25,21675.98,21682.35,7.531,33.65
715,2025-01-21 06:36:00,21677.5,21686.0,21677.5,21685.5,21678.01,21682.17,7.602,32.01
716,2025-01-21 06:38:00,21691.25,21692.5,21687.5,21687.75,21682.04,21683.41,7.4923,28.03
717,2025-01-21 06:40:00,21691.25,21692.75,21688.5,21690.0,21685.06,21684.64,7.0291,24.76
718,2025-01-21 06:42:00,21692.0,21695.5,21689.0,21692.25,21687.61,21685.94,6.8899,22.84
719,2025-01-21 06:44:00,21694.5,21695.5,21692.25,21693.25,21689.84,21687.31,6.3885,21.48
720,2025-01-21 06:46:00,21690.5,21692.0,21686.0,21686.25,21689.07,21687.39,6.3349,19.02
721,2025-01-21 06:48:00,21683.5,21689.75,21683.25,21689.25,21688.45,21687.37,6.3908,18.53
722,2025-01-21 06:50:00,21691.5,21692.5,21687.25,21688.75,21688.96,21687.81,6.1508,16.62
723,2025-01-21 06:52:00,21685.75,21687.25,21682.5,21686.25,21687.9,21687.5,5.9081,16.41
724,2025-01-21 06:54:00,21685.0,21689.5,21685.0,21686.5,21687.2,21687.22,5.6312,16.04
725,2025-01-21 06:56:00,21683.75,21686.0,21676.25,21677.0,21684.77,21686.09,5.7509,17.07
726,2025-01-21 06:58:00,21673.75,21677.5,21673.0,21675.25,21680.98,21684.02,5.7941,20.23
727,2025-01-21 07:00:00,21674.75,21676.5,21670.5,21674.5,21678.65,21682.37,5.6732,23.29
728,2025-01-21 07:02:00,21652.25,21657.0,21645.25,21647.0,21668.13,21676.69,7.3063,29.29
729,2025-01-21 07:04:00,21653.75,21653.75,21643.5,21649.75,21662.12,21672.32,7.662,34.82
730,2025-01-21 07:06:00,21653.25,21662.5,21651.25,21662.5,21660.85,21669.89,7.9573,36.98
731,2025-01-21 07:08:00,21665.0,21668.25,21662.75,21666.0,21662.55,21669.13,7.652,35.68
732,2025-01-21 07:10:00,21674.25,21679.75,21672.25,21678.0,21667.39,21670.3,7.8798,31.3
733,2025-01-21 07:12:00,21664.5,21669.75,21663.5,21667.25,21666.86,21669.52,8.3517,29.14
734,2025-01-21 07:14:00,21666.75,21675.75,21666.25,21671.75,21667.94,21669.56,8.3772,26.23
735,2025-01-21 07:16:00,21670.25,21676.25,21669.5,21675.75,21669.91,21670.2,8.2691,23.04
736,2025-01-21 07:18:00,21682.25,21683.0,21674.0,21675.5,21673.04,21671.7,8.5025,22.2
737,2025-01-21 07:20:00,21681.5,21684.25,21678.5,21681.75,21676.18,21673.44,8.2891,21.45
738,2025-01-21 07:22:00,21681.5,21685.0,21680.5,21683.75,21678.5,21675.02,7.734,21.08
739,2025-01-21 07:24:00,21685.0,21691.5,21683.75,21691.25,21682.17,21677.37,7.5704,21.75
740,2025-01-21 07:26:00,21691.25,21694.75,21687.0,21692.25,21685.52,21679.8,7.4625,23.48
741,2025-01-21 07:28:00,21691.25,21693.5,21689.25,21690.25,21687.22,21681.62,7.3184,24.75
742,2025-01-21 07:30:00,21698.25,21700.75,21696.75,21698.75,21691.25,21684.53,7.11,27.27
743,2025-01-21 07:32:00,21693.5,21696.75,21690.25,21693.75,21692.03,21686.07,7.2249,26.59
744,2025-01-21 07:34:00,21697.75,21699.25,21695.75,21699.0,21694.3,21688.19,6.944,27.08
745,2025-01-21 07:36:00,21693.75,21695.25,21687.25,21690.0,21693.31,21688.79,7.3382,24.21
746,2025-01-21 07:38:00,21698.5,21705.0,21697.5,21704.25,21696.33,21691.0,7.6755,23.53
747,2025-01-21 07:40:00,21705.5,21706.5,21702.75,21703.75,21699.44,21693.44,7.2674,24.18
748,2025-01-21 07:42:00,21702.5,21703.75,21691.75,21694.75,21698.87,21694.25,7.4716,22.06
749,2025-01-21 07:44:00,21694.0,21696.0,21692.25,21692.25,21696.69,21694.0,6.959,19.52
750,2025-01-21 07:46:00,21693.5,21701.25,21692.75,21700.75,21697.11,21694.64,6.823,17.96
751,2025-01-21 07:48:00,21695.5,21696.0,21691.25,21693.0,21696.11,21694.6,6.8193,16.96
752,2025-01-21 07:50:00,21687.75,21691.0,21685.5,21687.0,21692.91,21693.32,6.8697,16.01
753,2025-01-21 07:52:00,21683.25,21686.0,21677.75,21681.25,21688.95,21691.35,6.7946,16.68
754,2025-01-21 07:54:00,21690.0,21692.0,21685.0,21690.75,21689.44,21691.16,7.1048,15.94
755,2025-01-21 07:56:00,21689.0,21690.75,21683.5,21688.75,21689.35,21690.83,7.0253,15.03
756,2025-01-21 07:58:00,21690.0,21693.5,21685.0,21693.25,21690.39,21691.06,6.9465,14.29
757,2025-01-21 08:00:00,21695.0,21700.5,21691.75,21694.5,21691.95,21691.7,7.0955,13.54
758,2025-01-21 08:02:00,21684.75,21689.0,21683.5,21688.25,21690.1,21690.83,7.4395,13.45
759,2025-01-21 08:04:00,21695.5,21698.0,21692.5,21694.5,21691.84,21691.55,7.4542,12.52
760,2025-01-21 08:06:00,21695.0,21697.75,21690.25,21694.0,21692.7,21692.02,7.4273,11.99
761,2025-01-21 08:08:00,21697.75,21699.5,21693.75,21699.5,21694.83,21693.15,7.3621,11.36
762,2025-01-21 08:10:00,21697.0,21702.5,21696.0,21700.75,21696.36,21694.16,7.4257,12.03
763,2025-01-21 08:12:00,21701.5,21706.0,21693.75,21697.5,21697.49,21695.11,7.6923,12.35
764,2025-01-21 08:14:00,21691.75,21698.75,21691.25,21697.25,21696.52,21695.03,7.7985,11.15
765,2025-01-21 08:16:00,21698.25,21699.5,21691.0,21695.0,21696.38,21695.23,7.663,10.35
766,2025-01-21 08:18:00,21702.0,21705.0,21699.75,21701.0,21698.32,21696.38,7.5627,9.27
767,2025-01-21 08:20:00,21706.5,21709.0,21704.0,21705.75,21701.11,21698.06,7.276,9.51
768,2025-01-21 08:22:00,21708.25,21712.75,21706.0,21707.75,21703.62,21699.81,7.0875,10.55
769,2025-01-21 08:24:00,21710.0,21712.25,21708.0,21709.75,21705.91,21701.57,6.7132,12.17
770,2025-01-21 08:26:00,21702.25,21704.0,21694.0,21695.25,21703.19,21701.06,7.1328,11.76
771,2025-01-21 08:28:00,21694.25,21694.5,21690.75,21693.0,21699.84,21699.82,6.9678,13.43
772,2025-01-21 08:30:00,21695.0,21695.25,21689.75,21691.75,21697.41,21698.67,6.8983,13.36
773,2025-01-21 08:32:00,21697.25,21703.0,21693.25,21700.25,21697.95,21698.7,7.3409,12.12
774,2025-01-21 08:34:00,21705.25,21711.0,21705.25,21709.75,21701.44,21700.22,7.2722,12.82
775,2025-01-21 08:36:00,21709.25,21709.5,21702.5,21703.25,21703.17,21701.31,7.1046,13.4
776,2025-01-21 08:38:00,21702.75,21706.25,21701.0,21702.25,21702.92,21701.51,6.8657,12.3
777,2025-01-21 08:40:00,21705.75,21707.25,21702.25,21704.25,21703.52,21702.05,7.0564,11.27
778,2025-01-21 08:42:00,21700.75,21703.0,21699.5,21702.0,21702.77,21701.94,6.9147,12.27
779,2025-01-21 08:44:00,21702.0,21705.75,21701.0,21703.75,21702.92,21702.15,6.5336,12.25
780,2025-01-21 08:46:00,21707.5,21708.75,21702.25,21705.0,21704.07,21702.85,6.5456,10.7
781,2025-01-21 08:48:00,21707.25,21723.25,21707.25,21722.25,21708.26,21705.0,7.1184,11.67
782,2025-01-21 08:50:00,21719.25,21724.75,21717.75,21724.25,21713.13,21707.88,7.0191,14.89
783,2025-01-21 08:52:00,21721.25,21723.5,21719.5,21723.5,21716.67,21710.49,6.7359,17.81
784,2025-01-21 08:54:00,21726.75,21727.5,21721.25,21723.5,21719.65,21713.02,6.6358,21.27
785,2025-01-21 08:56:00,21723.0,21725.25,21719.0,21723.25,21720.94,21714.79,6.4168,23.55
786,2025-01-21 08:58:00,21727.5,21729.75,21723.0,21723.75,21722.63,21716.7,6.3798,25.98
787,2025-01-21 09:00:00,21716.25,21727.5,21715.25,21725.5,21722.11,21717.42,7.0061,24.38
788,2025-01-21 09:02:00,21733.0,21737.75,21730.75,21734.0,21726.11,21720.15,7.0881,25.7
789,2025-01-21 09:04:00,21733.5,21735.25,21730.25,21734.0,21728.99,21722.58,6.6844,26.83
790,2025-01-21 09:06:00,21732.5,21732.5,21721.5,21722.5,21728.17,21723.35,6.8975,25.35
791,2025-01-21 09:08:00,21720.25,21730.0,21716.5,21726.25,21726.56,21723.38,7.3759,22.89
792,2025-01-21 09:10:00,21722.5,21724.0,21720.5,21721.25,21724.85,21723.11,7.2068,20.62
793,2025-01-21 09:12:00,21719.75,21724.0,21716.0,21717.0,21722.46,21722.28,7.1503,18.31
794,2025-01-21 09:14:00,21719.0,21721.75,21715.25,21721.75,21721.73,21721.94,7.127,17.32
795,2025-01-21 09:16:00,21723.75,21727.5,21722.25,21723.75,21722.57,21722.31,7.0011,15.49
796,2025-01-21 09:18:00,21722.0,21724.75,21720.75,21724.0,21722.89,21722.5,6.6872,13.54
797,2025-01-21 09:20:00,21713.75,21716.25,21707.5,21711.5,21719.15,21720.78,7.2698,15.17
798,2025-01-21 09:22:00,21707.0,21712.75,21706.0,21706.75,21714.8,21718.41,7.1153,17.06
799,2025-01-21 09:24:00,21706.75,21709.5,21703.0,21707.5,21711.98,21716.41,6.931,18.96
800,2025-01-21 09:26:00,21701.25,21717.75,21701.25,21715.5,21710.92,21715.05,7.8857,20.02
801,2025-01-21 09:28:00,21713.75,21719.0,21706.25,21707.25,21710.72,21714.28,8.0252,19.97
802,2025-01-21 09:30:00,21701.25,21713.75,21695.75,21710.75,21709.29,21712.92,9.0676,21.9
803,2025-01-21 09:32:00,21706.75,21713.75,21694.75,21699.5,21706.97,21711.21,11.1323,23.79
804,2025-01-21 09:34:00,21695.25,21708.75,21690.25,21699.25,21703.47,21708.76,11.998,25.62
805,2025-01-21 09:36:00,21690.25,21708.75,21688.25,21701.0,21700.78,21706.49,13.4511,24.89
806,2025-01-21 09:38:00,21671.75,21674.0,21642.0,21647.25,21685.35,21698.19,16.2053,28.24
807,2025-01-21 09:40:00,21634.5,21646.25,21629.75,21635.75,21667.01,21687.11,16.5443,33.0
808,2025-01-21 09:42:00,21602.0,21607.75,21589.5,21600.5,21643.39,21672.24,18.4375,38.68
809,2025-01-21 09:44:00,21617.25,21634.5,21602.0,21634.0,21637.25,21664.18,20.4244,39.48
810,2025-01-21 09:46:00,21618.25,21632.75,21614.25,21632.0,21633.28,21657.52,20.4578,39.06
811,2025-01-21 09:48:00,21626.75,21654.5,21623.0,21652.25,21635.99,21654.48,21.4317,36.59
812,2025-01-21 09:50:00,21666.0,21676.25,21645.25,21651.0,21643.75,21655.09,22.0202,32.07
813,2025-01-21 09:52:00,21650.5,21672.5,21641.75,21665.5,21648.98,21655.56,22.7419,28.8
814,2025-01-21 09:54:00,21662.25,21666.0,21594.0,21610.75,21643.46,21652.04,25.6971,27.8
815,2025-01-21 09:56:00,21583.75,21630.0,21582.5,21620.5,21629.35,21643.55,28.2197,28.62
816,2025-01-21 09:58:00,21621.75,21626.0,21606.25,21608.0,21623.91,21638.53,27.3348,28.17
817,2025-01-21 10:00:00,21618.75,21636.75,21614.25,21630.75,21624.53,21636.23,26.2709,27.1
818,2025-01-21 10:02:00,21617.0,21625.0,21593.75,21604.75,21619.33,21631.76,27.4542,27.05
819,2025-01-21 10:04:00,21594.25,21608.0,21590.25,21607.5,21613.03,21626.5,26.5651,27.64
820,2025-01-21 10:06:00,21596.25,21612.75,21581.25,21606.75,21608.93,21622.12,26.2666,28.24
821,2025-01-21 10:08:00,21605.5,21614.0,21591.25,21614.0,21609.31,21619.97,25.6827,28.68
